2920::M::25::2::3.4583333333333335::1.3533651474093096::['Comedy', 'Sci-Fi', 'Action', 'Drama', 'Adventure']::['2530', '3263', '1544', '3301', '2456']::['2529', '2533', '3301']
2921::M::50::1::3.283464566929134::0.9212934915451189::['Sci-Fi', 'Action', 'Adventure', 'Thriller', 'Comedy']::['2053', '880', '1590', '2701', '3572']::['1831', '1779', '3697']
2922::M::25::17::4.535211267605634::0.4987586256232616::['Action', 'Comedy', 'Drama', 'Sci-Fi', 'Adventure']::['1358', '593', '534', '1617', '849']::['534', '1617', '849']
2923::M::35::12::3.9523809523809526::0.7221786137191952::['Comedy', 'Action', 'Sci-Fi', 'Adventure', 'Horror']::['2918', '589', '260', '1214', '541']::['589', '260', '1214']
2924::F::18::4::3.9565217391304346::0.8064016083039742::['Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Adventure']::['1291', '457', '1', '588', '595']::['1', '588', '595']
2925::F::25::4::3.84::0.9666436778875659::['Action', 'Drama', 'Comedy', 'Thriller', 'Adventure']::['3510', '3857', '3185', '3578', '3895']::['3510', '3857', '3578']
2926::F::18::2::3.193548387096774::1.1617382648625227::['Drama', 'Comedy', 'Action', 'Romance', 'Crime']::['3556', '3317', '3948', '3893', '3882']::['2072', '3952', '3948']
2927::M::25::12::3.7903225806451615::0.9694876727192722::['Romance', 'Adventure', 'Action', 'Drama', 'Comedy']::['1580', '3070', '1303', '2115', '2366']::['3070', '1303', '2366']
2928::M::25::2::3.842857142857143::1.05743239278269::['Drama', 'Comedy', 'Sci-Fi', 'Action', 'Horror']::['2463', '1307', '3108', '2243', '588']::['2463', '3108', '2243']
2929::M::18::2::3.925414364640884::0.8996411007006614::['Drama', 'Thriller', 'Comedy', 'Horror', 'Action']::['2867', '3917', '3013', '1327', '1092']::['2366', '2118', '1092']
2930::M::50::17::3.45::1.3955285736952863::['Drama', 'Horror', 'Comedy', 'Crime', 'Thriller']::['2716', '1997', '1345', '2160', '1982']::['290', '1787', '608']
2931::M::18::4::3.6339285714285716::1.2428045452745584::['Action', 'Drama', 'Comedy', 'Thriller', 'Adventure']::['2629', '2596', '2908', '3535', '2502']::['2908', '3535', '2502']
2932::M::25::12::3.9285714285714284::0.9974457174120673::['Thriller', 'Comedy', 'Drama', 'Romance', 'Action']::['1645', '3176', '587', '832', '1304']::['587', '832', '1304']
2933::M::35::11::3.782258064516129::1.0592182439145468::['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']::['1242', '2064', '1291', '3948', '3534']::['1291', '3948', '3534']
2934::F::35::20::3.307073954983923::0.7860815706326011::['Drama', 'Comedy', 'Romance', "Children's", 'Action']::['1126', '2500', '343', '2719', '520']::['830', '1588', '343']
2935::M::25::0::3.4166666666666665::1.445779297741456::['Sci-Fi', 'Action', 'Adventure', 'Thriller', 'Comedy']::['2605', '2336', '2959', '2333', '2720']::['2336', '2959', '2333']
2936::F::18::4::4.290909090909091::0.9079993446679108::['Drama', 'Comedy', "Children's", 'Romance', 'Animation']::['3396', '1028', '2045', '1', '1032']::['1028', '1', '1032']
2937::F::18::4::3.5288461538461537::0.9502705158292756::['Drama', 'Thriller', 'Comedy', 'Romance', 'Action']::['3259', '3107', '1213', '1704', '150']::['1213', '1704', '150']
2938::F::25::0::3.8756218905472637::0.9922348945128685::['Comedy', 'Action', 'Adventure', 'Romance', 'Sci-Fi']::['2083', '1688', '3287', '3483', '107']::['2083', '1688', '107']
2939::F::25::15::3.777027027027027::0.9643717037809248::['Thriller', 'Drama', 'Comedy', 'Action', 'Adventure']::['733', '2763', '2273', '1754', '3911']::['1732', '2763', '3911']
2940::M::25::0::3.5483870967741935::0.8739494957512302::['Action', 'Comedy', 'Drama', 'Sci-Fi', 'Thriller']::['2353', '1573', '198', '353', '377']::['1573', '198', '353']
2941::M::35::12::3.4596100278551534::1.005783201252497::['Comedy', 'Sci-Fi', 'Romance', 'Action', 'Thriller']::['2040', '1013', '1030', '586', '3672']::['616', '2040', '1013']
2942::F::50::1::4.4728682170542635::0.7478912927251062::['Drama', 'Comedy', 'War', 'Romance', 'Thriller']::['954', '3362', '1957', '1348', '1942']::['1957', '1348', '1942']
2943::M::35::12::4.395161290322581::0.7163814579818988::['Action', 'Sci-Fi', 'Drama', 'Comedy', 'Adventure']::['1262', '919', '3461', '3470', '1204']::['3461', '3470', '1204']
2944::F::18::4::4.739130434782608::0.6735623210795507::['Comedy', 'Drama', 'Romance', 'War', 'Crime']::['2064', '1276', '955', '2997', '1446']::['955', '2997', '1446']
2945::F::35::17::3.838235294117647::1.106269487932663::['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']::['2762', '2282', '1500', '2336', '535']::['1500', '2336', '535']
2946::M::35::16::2.839479392624729::0.8254644062694964::['Action', 'Thriller', 'Drama', 'Sci-Fi', 'Adventure']::['3716', '502', '3431', '3432', '1389']::['3062', '2013', '1101']
2947::F::25::0::2.5::0.0::['Comedy', 'Drama', 'Action']::[]::[]
2948::M::18::14::4.037735849056604::0.9898020414040756::['Comedy', 'Drama', 'Action', 'Documentary', 'Sci-Fi']::['1267', '1449', '1288', '1411', '3327']::['1288', '1411', '3327']
2949::M::25::17::3.75::1.0897247358851685::['Comedy', 'Action', 'Sci-Fi', 'Thriller', 'Adventure']::['3827', '3831', '3864', '3751', '3301']::['3831', '3864', '3751']
2950::M::18::0::3.1492537313432836::1.416888870006665::['Romance', 'Comedy', 'Drama', 'Action', 'Thriller']::['3855', '3913', '3327', '2768', '3408']::['605', '2805', '2558']
2951::F::35::14::4.230769230769231::0.6965680875490321::['Comedy', 'Drama', 'Romance', 'Thriller', 'Action']::['105', '2436', '1680', '318', '1179']::['1680', '318', '1179']
2952::M::25::4::4.208333333333333::0.9053686875066204::['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']::['1089', '2819', '457', '2488', '3555']::['2819', '457', '2488']
2953::M::25::20::3.2::1.3097921802925663::['Drama', 'Comedy', 'Thriller', 'Action', 'Romance']::['2715', '2763', '86', '2987', '2701']::['3114', '2763', '86']
2954::M::18::2::3.9444444444444446::1.1041448285750994::['Comedy', 'Thriller', 'Action', "Children's", 'Horror']::['2700', '3114', '2763', '2987', '2701']::['3114', '2763', '2987']
2955::M::35::14::3.2408376963350785::1.3002647051660114::['Drama', 'Comedy', 'Thriller', 'Action', 'Sci-Fi']::['2070', '2672', '3083', '3328', '3624']::['2070', '2672', '3328']
2956::M::25::12::3.4814814814814814::1.0317324649766013::['Sci-Fi', 'Action', 'Adventure', 'Drama', 'Thriller']::['173', '2529', '924', '1584', '2532']::['2529', '924', '1584']
2957::M::18::4::4.453125::0.7485337229377178::['Drama', 'Action', 'Comedy', 'War', 'Thriller']::['110', '553', '457', '2194', '2268']::['457', '2194', '2268']
2958::M::25::7::3.0232558139534884::1.1099627501192302::['Comedy', 'Drama', 'Sci-Fi', 'Action', 'Romance']::['2987', '3114', '2763', '3793', '2701']::['3081', '3114', '3793']
2959::M::35::17::3.9726027397260273::0.8596367939582047::['Comedy', 'Action', 'Thriller', 'Drama', 'Crime']::['2993', '2819', '2890', '552', '3769']::['2819', '2890', '3769']
2960::M::18::4::4.032258064516129::0.9326988577290942::['Drama', 'Comedy', 'Action', 'War', 'Sci-Fi']::['1293', '3421', '1230', '1196', '2908']::['1230', '1196', '2908']
2961::M::50::17::3.977272727272727::0.8657271343064047::['Comedy', 'Action', 'Adventure', 'Sci-Fi', 'Drama']::['3930', '1261', '3834', '3841', '3783']::['3926', '3927', '3783']
2962::M::35::3::2.8992::0.9144612402939766::['Thriller', 'Drama', 'Action', 'Sci-Fi', 'Comedy']::['2722', '185', '3705', '3764', '3190']::['183', '2320', '288']
2963::F::18::4::3.9743589743589745::0.861935195588288::['Drama', 'Romance', 'Comedy', 'Thriller', 'Action']::['110', '1246', '3250', '32', '36']::['110', '3250', '36']
2964::M::25::17::3.5555555555555554::1.0657403385139377::['Drama', 'Sci-Fi', 'Thriller', 'Mystery', 'Action']::['111', '3408', '3185', '3510', '924']::['111', '3408', '924']
2965::F::35::4::3.5925925925925926::0.9132465189583667::['Drama', 'War', 'Comedy', 'Action', 'Adventure']::['2762', '1061', '3074', '1873', '1196']::['3531', '3296', '1061']
2966::F::25::4::4.0625::0.9203560661295923::['Comedy', 'Romance', 'Drama', 'Action', 'Adventure']::['3256', '3176', '2058', '2353', '3408']::['2058', '2353', '3408']
2967::M::25::0::3.455407969639469::1.0240949976008378::['Drama', 'Comedy', 'Thriller', 'Action', 'Crime']::['1354', '3545', '951', '3364', '1938']::['951', '3364', '1938']
2968::F::18::0::3.788235294117647::0.9590941516324147::['Drama', 'Comedy', 'Action', 'Romance', 'Thriller']::['3033', '2617', '1377', '1620', '2135']::['2151', '1377', '1620']
2969::M::25::7::3.763157894736842::0.8614821131106578::['Sci-Fi', 'Action', 'Comedy', 'Adventure', 'Thriller']::['1373', '1374', '1375', '1376', '216']::['1372', '1374', '1376']
2970::M::18::4::4.291666666666667::0.9991315673568166::['Drama', 'Comedy', 'Action', 'Thriller', 'Crime']::['2599', '588', '1682', '3255', '1500']::['1682', '3255', '1500']
2971::M::25::4::3.8333333333333335::1.0929064207170003::['Drama', 'Comedy', 'Documentary', 'Sci-Fi', 'Crime']::['3481', '3920', '1865', '1147', '3181']::['3481', '1147', '3181']
2972::M::25::4::3.497041420118343::1.226551717877224::['Comedy', 'Action', 'Thriller', 'Horror', 'Drama']::['3225', '3317', '3189', '3534', '3752']::['3535', '3189', '3752']
2973::F::18::4::3.435483870967742::0.7750331468860622::['Comedy', 'Drama', 'Thriller', 'Romance', 'Action']::['2702', '2907', '2961', '2987', '3798']::['2762', '2987', '3798']
2974::M::18::4::4.290322580645161::0.8959964136987831::['Drama', 'Comedy', 'Action', 'Thriller', 'Sci-Fi']::['1500', '62', '1246', '733', '3396']::['1246', '733', '3396']
2975::M::35::11::4.19::0.6433506042586731::['Drama', 'Comedy', 'Romance', 'Thriller', 'War']::['1333', '1132', '3424', '2303', '3359']::['3424', '2303', '3359']
2976::M::18::20::3.6013986013986012::0.8701728800169113::['Comedy', 'Horror', 'Drama', 'Action', 'Sci-Fi']::['69', '2174', '3552', '2918', '1732']::['3552', '2918', '1732']
2977::F::18::4::3.238095238095238::1.1086139739831253::['Comedy', 'Drama', 'Romance', "Children's", 'Thriller']::['2581', '2724', '2763', '2714', '3893']::['2975', '2763', '2714']
2978::M::35::20::3.786127167630058::0.7719306372232448::['Drama', 'Comedy', 'Thriller', 'Sci-Fi', 'Romance']::['3134', '1256', '950', '965', '978']::['950', '965', '978']
2979::M::35::2::4.0::1.1870513506545997::["Children's", 'Comedy', 'Animation', 'Adventure', 'Musical']::['246', '1136', '2763', '1300', '2396']::['2763', '1300', '2396']
2980::M::45::7::3.6134453781512605::0.8511904041748294::['Drama', 'Action', 'Comedy', 'Thriller', 'Romance']::['2641', '3624', '3863', '3555', '3623']::['733', '3624', '3623']
2981::M::45::6::4.266666666666667::1.062491830033948::['Comedy', 'Drama', 'Romance', 'Action', 'Adventure']::['356', '3129', '2359', '1704', '296']::['2359', '1704', '296']
2982::M::25::4::3.6363636363636362::1.4630433581300981::['Film-Noir', 'Thriller', 'Crime', 'Mystery', 'Comedy']::['164', '3706', '1748', '1783', '707']::['1344', '164', '3706']
2983::M::18::4::4.363636363636363::0.8171710928816087::['Action', 'Thriller', 'Adventure', 'Comedy', 'Sci-Fi']::['3527', '434', '3697', '1479', '353']::['3697', '1479', '353']
2984::M::25::4::3.6666666666666665::0.9428090415820634::['Comedy', 'Action', 'Drama', 'Sci-Fi', 'Romance']::['3869', '3', '3301', '1580', '110']::['3301', '1580', '110']
2985::M::18::4::3.782608695652174::0.882512310008019::['Sci-Fi', 'Action', 'Adventure', 'Drama', 'Comedy']::['534', '1198', '3114', '1207', '1']::['3114', '1207', '1']
2986::M::25::4::3.427960057061341::0.7436003548315165::['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']::['2829', '3115', '3825', '1257', '909']::['3179', '3115', '909']
2987::M::18::4::3.6481481481481484::1.0568543017318726::['Comedy', 'Drama', 'Action', 'Thriller', 'Crime']::['1291', '2125', '3438', '3439', '1912']::['457', '1291', '1912']
2988::F::18::6::3.1587301587301586::1.1297752158269356::['Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Action']::['2987', '3798', '2714', '3565', '3793']::['2763', '2987', '3793']
2989::M::35::12::3.742857142857143::1.1954562502486257::['Sci-Fi', 'Adventure', 'Action', 'Drama', "Children's"]::['780', '1371', '1373', '1374', '1376']::['1197', '899', '1247']
2990::M::35::12::3.9655172413793105::1.1153571927088008::['Drama', 'Comedy', 'Romance', 'Thriller', 'Musical']::['1777', '2802', '468', '736', '2424']::['377', '1959', '3524']
2991::M::50::1::3.6666666666666665::1.1785113019775793::['Drama', 'Thriller', 'Action', 'Crime', 'Adventure']::['919', '1204', '1221', '2997', '913']::['919', '1204', '913']
2992::M::18::4::3.302325581395349::1.33877562461621::['Drama', 'Comedy', 'Action', 'Thriller', 'Romance']::['3717', '3578', '3753', '3593', '3744']::['3753', '3593', '3744']
2993::M::18::19::3.819277108433735::1.2038550358358353::['Comedy', 'Action', 'Thriller', 'Sci-Fi', 'Drama']::['1262', '296', '2804', '1198', '1231']::['2804', '1198', '1231']
2994::M::35::5::3.2572944297082227::0.8305225741678522::['Action', 'Comedy', 'Thriller', 'Drama', 'Adventure']::['692', '2568', '2807', '1556', '1497']::['2808', '3316', '3710']
2995::M::25::15::3.8475073313782993::0.8213971025593394::['Action', 'Adventure', 'Sci-Fi', 'Comedy', 'Thriller']::['2119', '2804', '1394', '1235', '50']::['382', '2804', '50']
2996::M::18::0::3.146750524109015::1.041816933375267::['Action', 'Comedy', 'Thriller', 'Adventure', 'Sci-Fi']::['3300', '2402', '2815', '247', '2168']::['3793', '3753', '3623']
2997::F::35::16::4.0119760479041915::0.81884995995074::['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']::['3624', '912', '858', '527', '1299']::['858', '527', '1299']
2998::F::25::1::3.5::1.243501626977744::['Comedy', 'Drama', 'Romance', "Children's", 'Action']::['2581', '1959', '2394', '24', '3512']::['2581', '2394', '3512']
2999::M::25::7::2.9407407407407407::1.100592183784193::["Children's", 'Comedy', 'Animation', 'Adventure', 'Musical']::['2051', '2053', '2162', '126', '888']::['2102', '1592', '2953']
3000::M::25::4::3.2641509433962264::1.1598787086266933::['Adventure', 'Action', 'Sci-Fi', 'Comedy', 'Thriller']::['1088', '1381', '3394', '2942', '2950']::['329', '1377', '1307']
3001::M::18::4::3.9935275080906147::0.9066226223409558::['Thriller', 'Action', 'Drama', 'Sci-Fi', 'Comedy']::['2628', '493', '1356', '21', '2006']::['1356', '21', '2006']
3002::M::45::11::4.515151515151516::1.0036663734351026::['Comedy', 'Drama', 'Action', 'Animation', 'Thriller']::['2712', '2761', '2713', '2762', '2701']::['2599', '2761', '2762']
3003::M::18::15::3.9240506329113924::1.003439047220578::['Action', 'Adventure', 'Sci-Fi', 'Drama', 'Thriller']::['303', '10', '2414', '329', '2006']::['10', '2414', '2006']
3004::F::18::4::3.85::1.0460242189675462::['Drama', 'Romance', 'Thriller', 'Comedy', 'Mystery']::['589', '1834', '457', '1089', '319']::['589', '1089', '319']
3005::M::25::17::3.8018018018018016::1.105431470283096::['Sci-Fi', 'Action', 'Thriller', 'Adventure', 'Drama']::['3698', '2034', '3638', '1371', '1391']::['3863', '329', '1391']
3006::M::18::4::4.153846153846154::0.9069097017347382::['Drama', 'Action', 'Comedy', 'Thriller', 'Sci-Fi']::['1882', '1242', '527', '1208', '3948']::['527', '1208', '3948']
3007::M::35::0::2.8702928870292888::1.479255551061714::['Comedy', 'Action', 'Romance', 'Sci-Fi', 'Drama']::['3039', '2105', '1427', '1682', '3948']::['2099', '1682', '3948']
3008::M::18::4::3.823529411764706::0.9226110083151836::['Sci-Fi', 'Action', 'Thriller', 'Adventure', 'Comedy']::['1544', '185', '2053', '2701', '2722']::['2699', '1544', '2053']
3009::F::35::3::4.0::0.9198662110077999::['Action', 'Comedy', 'Romance', 'Drama', 'Sci-Fi']::['2724', '2671', '3889', '3300', '3408']::['2671', '3300', '3408']
3010::M::25::12::3.4380952380952383::0.9352749483574035::['Sci-Fi', 'Action', 'Thriller', 'Adventure', 'Drama']::['2672', '1590', '196', '1037', '2034']::['1690', '1876', '748']
3011::M::25::1::4.428571428571429::0.7284313590846839::['Drama', 'Comedy', 'Action', 'Adventure', 'Sci-Fi']::['1291', '1962', '1200', '3098', '1968']::['1200', '3098', '1968']
3012::M::25::12::2.77037037037037::1.681889328902957::['Sci-Fi', 'Action', 'Comedy', 'Drama', 'Adventure']::['903', '904', '2791', '2640', '2642']::['356', '1198', '2791']
3013::M::45::17::3.608108108108108::1.0451634757373305::['Comedy', 'Drama', 'Romance', 'Sci-Fi', "Children's"]::['3502', '2501', '2352', '703', '1353']::['3301', '2501', '1353']
3014::M::35::7::3.619718309859155::0.9095146079415742::['Drama', 'Comedy', 'Action', 'Romance', 'Thriller']::['2433', '434', '3471', '39', '1206']::['1343', '1345', '1206']
3015::M::56::6::3.4285714285714284::1.3477115902938004::['Drama', 'Romance', 'Comedy', 'Action', 'Thriller']::['940', '345', '3206', '969', '1733']::['3206', '969', '1733']
3016::M::18::12::3.8292682926829267::1.2474840831750655::['Action', 'Sci-Fi', 'Adventure', 'Thriller', 'Drama']::['1375', '1376', '2393', '329', '1266']::['1374', '1376', '1266']
3017::F::35::9::3.2598187311178246::0.9322285761544713::['Comedy', 'Drama', 'Romance', 'Thriller', 'Action']::['2112', '1190', '3688', '3948', '2724']::['2112', '3948', '2724']
3018::M::35::0::3.7::0.6504727158754341::['Drama', 'Action', 'Comedy', 'Thriller', 'Horror']::['3784', '3827', '3916', '3536', '3897']::['3916', '3536', '3897']
3019::M::50::12::4.148148148148148::0.8478165290562663::['Comedy', 'Drama', 'Sci-Fi', 'Thriller', 'Action']::['3160', '2455', '3809', '1580', '3812']::['3809', '1580', '3812']
3020::F::35::7::4.1683168316831685::0.745538637505611::['Drama', 'Comedy', 'Thriller', 'War', 'Romance']::['2927', '2202', '973', '1936', '3897']::['973', '1936', '3897']
3021::F::45::15::3.25::1.0428326807307104::['Drama', 'Thriller', 'Adventure', 'Sci-Fi', 'Film-Noir']::['3100', '529', '971', '1954', '1186']::['2858', '971', '1186']
3022::M::25::17::3.006666666666667::0.8524213877081103::['Action', 'Drama', 'Comedy', 'Thriller', 'Sci-Fi']::['2273', '1488', '1527', '1385', '1597']::['3578', '861', '380']
3023::F::25::7::3.5161290322580645::0.8751393526613246::['Comedy', 'Drama', 'Thriller', 'Action', 'Adventure']::['3798', '2701', '3148', '2699', '2770']::['3798', '3148', '2770']
3024::M::35::17::3.63302752293578::0.9783017532149305::['Action', 'Thriller', 'Sci-Fi', 'Crime', 'Drama']::['1862', '611', '3408', '3316', '3173']::['3408', '3316', '3173']
3025::F::35::0::4.108108108108108::1.0726018828640231::['Comedy', 'Musical', 'Romance', 'Drama', "Children's"]::['1296', '898', '933', '17', '2020']::['933', '17', '2020']
3026::F::18::4::2.761904761904762::1.4482307420595038::['Comedy', 'Romance', 'Thriller', 'Drama', "Children's"]::['3041', '1503', '2381', '1381', '3268']::['520', '118', '1503']
3027::M::18::4::4.217391304347826::1.0614396187594524::['Crime', 'Action', 'Drama', 'Thriller', 'Adventure']::['6', '2542', '2580', '112', '170']::['1617', '6', '2542']
3028::M::1::10::3.743362831858407::0.9386373201591344::['Sci-Fi', 'Comedy', 'Action', 'Adventure', 'Drama']::['1020', '3809', '1125', '1777', '3398']::['1020', '3809', '3398']
3029::M::18::4::3.9176626826029217::0.9523125458701838::['Comedy', 'Drama', 'Action', 'Romance', 'Adventure']::['3952', '3507', '3510', '277', '3882']::['3507', '3510', '277']
3030::M::35::1::3.769230769230769::0.9730085108210398::['Drama', 'Comedy', 'Action', 'Sci-Fi', 'Romance']::['3418', '3100', '150', '1393', '2336']::['3418', '3100', '150']
3031::M::18::4::3.904::0.8802181547775496::['Comedy', 'Drama', 'Romance', 'Action', 'Crime']::['3514', '648', '3513', '3354', '3596']::['3514', '648', '3513']
3032::M::25::0::4.278704612365064::0.7880659734418767::['Comedy', 'Action', 'Drama', 'Thriller', 'Horror']::['553', '3487', '383', '996', '416']::['383', '996', '416']
3033::M::18::4::3.601503759398496::1.2740312529308362::['Action', 'Comedy', 'Sci-Fi', 'Drama', 'Adventure']::['541', '2011', '2918', '1408', '1960']::['2918', '1408', '1960']
3034::F::18::1::3.9285714285714284::1.3343958351621004::['Drama', 'Comedy', 'Romance', 'Thriller', 'Crime']::['2706', '3004', '3285', '2694', '2770']::['2858', '2706', '2694']
3035::F::25::7::3.8125::1.1301963325015703::['Drama', 'Action', 'Comedy', 'Thriller', 'Romance']::['1240', '1610', '474', '1197', '2000']::['474', '1197', '2000']
3036::M::56::13::4.525862068965517::0.6223039352853085::['Drama', 'Thriller', 'Comedy', 'Romance', 'War']::['3763', '2716', '2401', '2541', '356']::['2401', '2541', '356']
3037::F::25::2::4.21875::0.8744417862270764::['Drama', 'Romance', 'Comedy', 'Thriller', 'Action']::['350', '1271', '266', '832', '1093']::['266', '832', '1093']
3038::F::35::2::3.5::1.5::['Action', 'Crime', 'Drama', 'Adventure', 'Romance']::['858', '3705']::['858']
3039::F::50::3::4.409836065573771::0.8371898580199156::['Drama', 'Comedy', 'Thriller', 'Romance', 'Film-Noir']::['1935', '1938', '1937', '3061', '2176']::['1937', '3061', '2176']
3040::M::25::8::3.5833333333333335::0.9965217285917832::['Sci-Fi', 'Action', 'Thriller', 'Comedy', 'Adventure']::['1748', '198', '1921', '316', '1320']::['480', '1921', '1320']
3041::M::25::4::3.466666666666667::1.07496769977314::['Drama', 'Comedy', 'Thriller', 'Action', 'Romance']::['3317', '3916', '2769', '2710', '3950']::['1997', '3952', '3916']
3042::M::56::1::3.8219178082191783::0.9978396630944827::['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']::['351', '2699', '377', '2683', '3107']::['500', '377', '3107']
3043::M::18::2::2.7777777777777777::1.3966450099973926::['Comedy', 'Drama', 'Romance', 'Action', 'Thriller']::['3830', '3743', '3325', '3569', '3408']::['3882', '3569', '3408']
3044::M::35::16::4.016447368421052::0.9085083262187886::['Comedy', 'Drama', 'Action', 'Thriller', 'Adventure']::['2782', '1409', '2269', '410', '849']::['2269', '410', '849']
3045::M::45::1::4.277027027027027::0.8122453525770731::['Sci-Fi', 'Thriller', 'Action', 'Drama', 'Adventure']::['2997', '1276', '1208', '2028', '3266']::['1208', '2028', '3266']
3046::M::1::4::3.3376623376623376::1.2443157991691927::['Comedy', 'Thriller', 'Drama', 'Horror', 'Action']::['3908', '3785', '3484', '3863', '3553']::['3785', '3863', '3553']
3047::F::25::4::3.642857142857143::1.0695221133854167::['Action', 'Sci-Fi', 'Crime', 'Drama', 'Thriller']::['1748', '1527', '3175', '2640', '2985']::['1274', '1573', '3175']
3048::M::18::2::3.914285714285714::1.0245954901166352::['Action', 'Comedy', 'Sci-Fi', 'Drama', 'Adventure']::['2912', '1275', '3578', '1374', '21']::['733', '1374', '21']
3049::F::50::0::4.267605633802817::0.5023254788768172::['Romance', 'Drama', 'Comedy', 'Thriller', 'War']::['838', '342', '2145', '1542', '534']::['342', '1542', '534']
3050::M::35::12::3.65625::1.2651426549998226::['Sci-Fi', 'Action', 'Thriller', 'Drama', 'Adventure']::['3698', '3079', '3408', '3481', '3148']::['3408', '3481', '3148']
3051::M::18::17::3.3152173913043477::0.9827794195665794::['Action', 'Comedy', 'Thriller', 'Drama', 'Sci-Fi']::['2324', '2692', '3698', '3409', '3943']::['2692', '3698', '3943']
3052::M::35::12::3.2222222222222223::1.4229164972073::['Sci-Fi', 'Thriller', 'Action', 'Adventure', 'Animation']::['3827', '3863', '3864', '3799', '3754']::['1284', '930', '3334']
3053::F::25::3::3.230337078651685::0.9644122031651917::['Drama', 'Comedy', 'Thriller', 'Romance', 'Crime']::['3730', '3808', '1952', '1617', '296']::['1952', '1617', '296']
3054::M::18::4::3.517412935323383::1.0840064224956323::['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']::['62', '88', '2718', '3809', '2126']::['1907', '2165', '783']
3055::F::25::3::3.7333333333333334::0.8362172320989669::['Action', 'Thriller', 'Comedy', 'Drama', 'Sci-Fi']::['1126', '266', '1196', '3300', '3513']::['1196', '3300', '3513']
3056::M::25::18::3.653992395437262::0.7640031353448076::['Action', 'Thriller', 'Sci-Fi', 'Adventure', 'Comedy']::['1270', '3471', '1584', '1206', '527']::['1584', '1206', '527']
3057::F::25::12::3.5588235294117645::1.0898239596264059::['Drama', 'Comedy', 'Romance', 'Action', 'Thriller']::['1997', '3793', '3753', '648', '3821']::['3911', '3159', '1997']
3058::M::18::12::3.620967741935484::0.9469198107504535::['Comedy', 'Action', 'Thriller', 'Drama', 'Adventure']::['2335', '2012', '2005', '2122', '3508']::['2005', '2122', '3508']
3059::M::35::0::4.0::1.1281521496355325::['Drama', 'Comedy', 'Action', 'Thriller', 'War']::['1270', '2762', '326', '1617', '663']::['2762', '326', '1617']
3060::F::35::1::3.5675675675675675::0.7898183349298625::['Thriller', 'Drama', 'Action', 'Crime', 'Mystery']::['481', '1754', '22', '1892', '3557']::['1754', '22', '3557']
3061::M::45::2::4.125::1.0231690964840563::['Action', 'Adventure', 'Romance', 'Comedy', 'Drama']::['480', '318', '527', '2067', '1961']::['527', '2067', '1961']
3062::M::18::4::3.296875::1.1947762277409941::['Comedy', 'Action', 'Thriller', 'Drama', 'Sci-Fi']::['3471', '1552', '435', '1584', '160']::['3471', '1552', '1584']
3063::M::18::4::3.6875::1.3564084008881692::['Action', 'Comedy', 'Drama', 'Adventure', 'Thriller']::['50', '2657', '3355', '3705', '1220']::['50', '3705', '1220']
3064::M::35::17::4.204545454545454::1.0570014503848622::['Action', 'Drama', 'Sci-Fi', 'Comedy', 'Thriller']::['1231', '1957', '1208', '1101', '2571']::['1208', '1101', '2571']
3065::F::18::4::3.7943262411347516::0.9965737794172792::['Comedy', 'Drama', 'Romance', 'Thriller', 'Action']::['3896', '3510', '3909', '3513', '3566']::['3481', '3896', '3510']
3066::M::18::4::3.933333333333333::0.8273115763993908::['Comedy', 'Drama', 'Action', 'Thriller', 'Crime']::['3809', '1673', '70', '1370', '1580']::['70', '1370', '1580']
3067::F::25::0::3.7291021671826625::1.042140628050298::['Drama', 'Comedy', 'Romance', 'Thriller', 'Action']::['1913', '1964', '1193', '2877', '2523']::['1913', '1964', '1193']
3068::F::35::9::3.761904761904762::1.0190921218587::['Drama', 'Thriller', 'Sci-Fi', 'Crime', 'Mystery']::['924', '2664', '3471', '260', '1196']::['3471', '260', '1196']
3069::M::18::4::2.883720930232558::1.3084573257400687::['Action', 'Sci-Fi', 'Thriller', 'Comedy', 'Drama']::['3409', '3301', '3513', '3316', '3484']::['1639', '3105', '3948']
3070::F::18::4::3.923076923076923::0.8284868934053083::['Comedy', 'Drama', 'Thriller', 'Romance', 'War']::['2064', '919', '899', '2858', '2396']::['1235', '2858', '2396']
3071::M::25::1::3.076923076923077::1.2064913185660096::['Comedy', 'Drama', 'Action', 'Thriller', 'Adventure']::['2861', '3175', '913', '3219', '43']::['913', '3219', '43']
3072::M::50::1::3.3779904306220097::0.9258095021969617::['Drama', 'Comedy', 'Romance', 'Adventure', 'Sci-Fi']::['2946', '919', '1617', '246', '2243']::['919', '1617', '246']
3073::M::25::0::4.543859649122807::0.750909984527463::['Action', 'Comedy', 'Drama', 'Sci-Fi', 'Thriller']::['1285', '3108', '3868', '3341', '3363']::['1285', '3868', '3363']
